the_geom,cartodb_id,at_a_public_event_negative,at_a_public_event_positive,at_the_shops_negative,at_the_shops_positive,going_to_or_from_school_negative,going_to_or_from_school_positive,going_to_or_from_work_negative,going_to_or_from_work_positive,i_avoid_going_there_alone,i_never_went_back_there,i_reported_it_and_authorities_did_something,i_reported_it_but_authorities_did_nothing,i_stopped,i_told_my_friend_or_my_family,in_a_park_or_garden_negative,in_a_park_or_garden_positive,on_the_street_negative,on_the_street_positive,out_socially_negative,out_socially_positive,public_transport_negative,public_transport_positive,someone_using_alcohol_or_drugs_negative,this_happens_so_often_that_ia_m_just_used_to_it,age,created_datetime,dataset,description_negative,description_positive,description_translation,disability,ethnicity,ftb_demographics_heading,full_time_parent,gender,gender_discrimination_factor,id,in_work,location_adminarea1,location_adminarea1type,location_adminarea3,location_adminarea3type,location_adminarea4,location_adminarea4type,location_adminarea5,location_adminarea5type,location_adminarea6,location_adminarea6type,location_displaylatlng_lat,location_displaylatlng_lng,location_dragpoint,location_geocodequality,location_geocodequalitycode,location_latlng_lat,location_latlng_lng,location_linkid,location_mapurl,location_postalcode,location_sideofstreet,location_street,location_type_1,location_unknowninput,spot_type,location_what_happened_next_other,name,none,other,religion,student,submission_sets_support_length,submission_sets_support_name,submission_sets_support_url,submitter,submitter_avatar_url,submitter_id,submitter_name,submitter_provider_id,submitter_provider_type,submitter_username,time_of_day,unemployed,updated_datetime,url,user_token,visible
0101000020E6100000CFA3C33B504A4040DEF01B5CC377D43F,1059,,,,,,,,,,,,,,,,,,On the street_positive,,,,,,,21,2018-05-29 13:53:25.367+00,47,,There is enough security and security lights ,,,,,,female,,123600,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.31985,32.580617,false,STREET,B1AAA,0.31985,32.580617,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3198501871678542,32.58061703429869|marker-sm-50318A-1&scalebar=true&zoom=15&rand=295041560",7063,false,Victoria Avenue,s,,good,,"Victoria Avenue, Kampala Central Region",,,,,,,,,,,,,,,Late night,,2018-05-29 13:53:25.385+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123600,session:9366cc40a5a0c590a270cb09bb8002ae,true
0101000020E6100000FF3F592FE94D4040CDD581FECA4BD63F,1077,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,18,2018-05-30 09:20:36.49+00,47,"Someone stole my phone when I moving, poor security on the road, improve on security ",,,,,,,female,,124098,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.348373,32.608649,false,STREET,B1AAA,0.348373,32.608649,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.34837304863574836,32.60864883605747|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-751434809",24144,false,Ntinda View Cresent,s,,bad,,"Ntinda View Cresent, Kampala Central Region",none,,,student,,,,,,,,,,,Evening,,2018-05-30 09:20:36.612+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124098,session:76ecdd81c415047ac11caeeabea05f16,true
0101000020E610000050EBA66A3C4A404005E7628496EBD33F,1060,,,,,,,,,,,,,,,,,,,Out socially_negative,,,,,This happens so often that Iâ€™m just used to it,25,2018-05-29 13:55:21.407+00,47,"I was abused by a vendor in the  market, I didn't buy his goods. They should be taught that not everyone in the market has come to buy. ",,,,,,,female,,123601,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.311316,32.579855,false,POINT,P1AAA,0.311316,32.579855,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31131584999999995,32.579854943624014|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1009310827",7063,false,Nakaseero Market,s,,bad,,"Nakaseero Market, Kampala Central Region",none,,,,,,,,,,,,,,Morning,,2018-05-29 13:55:21.426+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123601,session:277024993a6e9fb0cf4e262d4d734b26,true
0101000020E6100000EDF8943B2A4A40406F261D6372ECD33F,1061,,,,,,,,,,,,,,,,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,23,2018-05-29 13:56:14.491+00,47,They pulled my phone from my hands. There a lot of drug addicts on the street. Police  should increase on the security.,,,,,,,female,,123603,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.31124,32.57933,false,POINT,P1AAA,0.31124,32.57933,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31124,32.5793304|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1789472953",7063,false,2 Dastur Street,s,,bad,,"2 Dastur Street, Kampala Central Region",none,,,,,,,,,,,,,,Afternoon,,2018-05-29 13:56:14.508+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123603,session:0fc62f50185833be41cd872644cc1141,true
0101000020E6100000A4FCBB765D4A4040AC30FB09E772D43F,1062,,,,,,,,,I avoid going there alone,,,,,I told my friend or my family),,,On the street_negative,,,,,,,,20,2018-05-29 13:56:47.749+00,47,Someone can easily get trouble from there the street is full Of fences,,,,,,,female,,123605,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.31949,32.580952,false,STREET,B1AAA,0.31949,32.580952,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31948965197034035,32.58095206477021|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1540774077",7063,false,Victoria Avenue,s,,bad,,"Victoria Avenue, Kampala Central Region",none,,,,,,,,,,,,,,Anytime,,2018-05-29 13:56:47.777+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123605,session:9366cc40a5a0c590a270cb09bb8002ae,true
0101000020E610000048EF82662A4A404056CFC624BCF1D33F,1063,,,,,,,,,,,,,,I told my friend or my family),,,,,,,,,Someone using alcohol or drugs_negative,,17,2018-05-29 13:58:02.367+00,47,I was tricked by a man and he stole away my bag. Idleness and drug users. Arresting the wrong doers.,,,,,,,female,,123609,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.311649,32.579439,false,STREET,B1AAA,0.311649,32.579439,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31164858138104007,32.57943880904234|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1522560145",7063,false,Dastur Street,s,,bad,,"Dastur Street, Kampala Central Region",none,,,,,,,,,,,,,,Anytime,,2018-05-29 13:58:02.384+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123609,session:277024993a6e9fb0cf4e262d4d734b26,true
0101000020E610000052AF6E0CA74940407995BFBF641AD43F,1064,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,18,2018-05-29 13:59:53.394+00,47,"My bag was stolen by a gang of boys,The place was too crowded and used by many people, by providing cameras on the streets.  ",,,,,,,female,,123610,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.314274,32.575456,false,POINT,P1AAA,0.314274,32.575456,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3142738,32.5754556|marker-sm-50318A-1&scalebar=true&zoom=15&rand=960725311",33903,false,,s,,bad,,", Kampala Central Region",none,,,,,,,,,,,,,,Late night,,2018-05-29 13:59:53.411+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123610,session:e15be6987cf2028383ed32108416d7a1,true
0101000020E6100000477DA744384A4040A22A182838EBD33F,1065,,,At the shops_negative,,,,,,,,,,,,,,,,Out socially_negative,,,,,This happens so often that Iâ€™m just used to it,23,2018-05-29 14:00:48.989+00,47,I was harrassed verbally by those people in the market. They are not sensitized about women rights. They should be sensitized. ,,,,,,,female,gender_discrimination_factor,123611,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.311316,32.579855,false,POINT,P1AAA,0.311316,32.579855,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.31131584999999995,32.579854943624014|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-2061352686",7063,false,Nakaseero Market,s,,bad,,"Nakaseero Market, Kampala Central Region",,,,,,,,,,,,,,,Anytime,,2018-05-29 14:00:49.007+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123611,session:0fc62f50185833be41cd872644cc1141,true
0101000020E61000002A6AFC3F984A404046F7AAD84AF6D83F,1067,,,,,,,Going to or from work_negative,,I avoid going there alone,,,I reported it but authorities did nothing,,I told my friend or my family),,,On the street_negative,,Out socially_negative,,,,Someone using alcohol or drugs_negative,This happens so often that Iâ€™m just used to it,16,2018-05-29 14:02:45.412+00,47,The  place is too dark and there are iron bar hooters and people die that.  Put more lights and more security. ,,,,,,,female,,123614,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.392084,32.583278,false,STREET,B1AAA,0.392084,32.583278,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3920844896321045,32.583278042301295|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1869708129",sssss,false,Kiyimba road,s,,bad,,"Kiyimba road, Kampala Central Region",,other,,student,,,,,,,,,,,Evening,,2018-05-29 14:02:45.43+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123614,session:9d91ce28de30f598cb776be0b7375e08,true
0101000020E61000007AA4B6D6B44A40407CE4A9235434D43F,1068,,,,,,,,,,,,,,,,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,18,2018-05-29 14:05:09.679+00,47,I was verbally assaulted by a prostitute just because I looked at her. They should be taught good manners.,,,,,,,female,gender_discrimination_factor,123617,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.315703,32.583648,false,STREET,B1AAA,0.315703,32.583648,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3157030378411092,32.58364841251034|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1752539353",7063,false,Nile Avenue,s,,bad,,"Nile Avenue, Kampala Central Region",,,,,,,,,,,,,,,Late night,,2018-05-29 14:05:09.702+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123617,session:277024993a6e9fb0cf4e262d4d734b26,true
0101000020E61000000805F7D4494A4040DE0A7F8BF0D4D43F,1069,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,17,2018-05-29 14:06:55.988+00,47,"They are theives, the place is crowded whereby you can't here when they a stealing you. Provision of alarm in case if they are stealing you.",,,,,,,female,,123619,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.325529,32.580523,false,STREET,B1AAA,0.325529,32.580523,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.32552884743669,32.580522976052734|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-2036615249",7096,false,Akii Bua Road,s,,bad,,"Akii Bua Road, Kampala Central Region",none,,,student,,,,,,,,,,,Afternoon,,2018-05-29 14:06:56.011+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123619,session:e15be6987cf2028383ed32108416d7a1,true
0101000020E6100000D349B47072494040E50DACBA79D0D33F,1070,,,,,,,,,,,,,,I told my friend or my family),,,On the street_negative,,Out socially_negative,,,,,,23,2018-05-29 20:57:05.14+00,47,"Banzibako essimu bbiri be sentence my katale nga ngenda okugula ebintu, ababbi bangi. Abakozesa enjaga bangi ate tebagala kkola. Bongere Ku bukuumi",,,,,,,female,,123756,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.309604,32.573813,false,POINT,P1AAA,0.309604,32.573813,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3096037,32.57381290037522|marker-sm-50318A-1&scalebar=true&zoom=15&rand=189688493",33903,false,Ovino Market,s,,bad,,"Ovino Market, Kampala Central Region",none,,,,,,,,,,,,,,Afternoon,,2018-05-29 20:57:05.165+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/123756,session:190d552a9560c92a4b860ab24996cca9,true
0101000020E6100000DB156E006C4F404016B10296799FD73F,1071,,,,,,,,,,,,I reported it but authorities did nothing,,,,,,,,,Public transport_negative,,,,23,2018-05-30 08:55:13.299+00,47,"There are many thieves, the houses are enclosed in fances,they should put a police station at that point ",,,,,,,female,,124092,in work,UG,Country,Central Region,State,,County,Kiwatule,City,,Neighborhood,0.369114,32.620483,false,STREET,B1AAA,0.369114,32.620483,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3691140117564866,32.62048303157478|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1793707629",sssss,false,Northern Bypass,s,,bad,,"Northern Bypass, Kiwatule Central Region",none,,,,,,,,,,,,,,Anytime,,2018-05-30 08:55:13.319+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124092,session:bc4f1e77cc8ae7daed5d15069e0fd49b,true
0101000020E6100000889EE5906C4B40405D630B9130E4D53F,1072,,,,At the shops_positive,,,,,,,,,,,,,,,,Out socially_positive,,,,,23,2018-05-30 09:09:14.786+00,47,,I have never heard any problem because I only come to work. Behaving well when with people.,,,,,,female,,124093,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.34203,32.589296,false,STREET,B1AAA,0.34203,32.589296,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.34203018165384913,32.58929588561815|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-2072545332",36188,false,Kiira Road,s,,good,,"Kiira Road, Kampala Central Region",,,,,,,,,,,,,,,Morning,,2018-05-30 09:09:14.907+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124093,session:83f591e2e0e6085606efe4129bda15fe,true
0101000020E6100000243DEC0C6A4A4040352479ED9CE6D53F,1073,,,,,,,,Going to or from work_positive,,,,,,,,,,,,,,,,,23,2018-05-30 09:15:55.217+00,47,,"Security is  available  anytime, people are  always busy working, _x000D_Me and my  family members _x000D_I was going to kyebando_x000D_Businesses  are going  smoothly.",,,,,,female,,124094,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.342223,32.5814,false,STREET,B1AAA,0.342223,32.5814,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.34222290587529314,32.58140038018275|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-632741122",36188,false,New Mulago Hill Road,s,,good,,"New Mulago Hill Road, Kampala Central Region",,,,,,,,,,,,,,,Anytime,,2018-05-30 09:15:55.53+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124094,session:9261317b31b209e53891327d4c832776,true
0101000020E6100000D0B9253ACE4A40400890782DF500D43F,1074,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,This happens so often that Iâ€™m just used to it,25,2018-05-30 09:17:27.256+00,47,I was robbed along Kampala road. Because the place is highly populated. There should be limitation on how many people should access the road ,,,,,,,female,,124095,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.312609,32.584428,false,STREET,B1AAA,0.312609,32.584428,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3126085004461101,32.5844284818747|marker-sm-50318A-1&scalebar=true&zoom=15&rand=331146386",7063,false,Kampala Road,s,,bad,,"Kampala Road, Kampala Central Region",none,,,,,,,,,,,,,,Evening,,2018-05-30 09:17:27.287+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124095,session:89196d3d7f0b74c8f01f57049265874b,true
0101000020E6100000B0DE01CE8D4E4040E2B8D571D1B0D63F,1075,,,,,,,,Going to or from work_positive,,,,,,,,,,,,,,,,,25,2018-05-30 09:17:58.028+00,47,,"I was selling my tomatoes, me and my mother,market,there is security ",,,,,,female,,124096,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.35427,32.613738,false,POINT,P1AAA,0.35427,32.613738,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3542704,32.6137376|marker-sm-50318A-1&scalebar=true&zoom=15&rand=135466428",6884 Kampala,false,Finca Uganda,s,,good,,"Finca Uganda, Kampala Central Region",,,,,,,,,,,,,,,Morning,,2018-05-30 09:17:58.243+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124096,session:bc4f1e77cc8ae7daed5d15069e0fd49b,true
0101000020E61000009752F16930494040F978BA15AF62D43F,1076,,,,,,,,,,I never went back there,,,,,,,On the street_negative,,,,,,,,20,2018-05-30 09:19:52.089+00,47,"My money was taken by conmen  ,the city  is surrounded by jobless people, the kcca must send them away",,,,,,,female,,124097,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.318602,32.571373,false,POINT,P1AAA,0.318602,32.571373,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3186019,32.571373|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1985644134",33903,false,Namayiba Park Plaza Nakivubo Road,s,,bad,,"Namayiba Park Plaza Nakivubo Road, Kampala Central Region",none,,,,,,,,,,,,,,Anytime,,2018-05-30 09:19:52.111+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124097,session:c35f8250d05e0270fe45bf0049282360,true
0101000020E6100000628CF4140C4A40403BBA7EFB6281D53F,1078,,,,,,,Going to or from work_negative,,,I never went back there,,,,,,,,,,,,,,,23,2018-05-30 09:23:29.202+00,47,"Robbers, they snatch  phone  and bags,people  do  not  work from there. _x000D_Hidden  and darkness._x000D_Security lights  and also  security. ",,,,,,,female,,124099,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.335978,32.578542,false,STREET,B1AAA,0.335978,32.578542,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3359783108582821,32.578542024943516|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1279947429",36188,false,Kiira Road,s,,bad,,"Kiira Road, Kampala Central Region",none,,,,,,,,,,,,,,Evening,,2018-05-30 09:23:29.413+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124099,session:9261317b31b209e53891327d4c832776,true
0101000020E6100000098CFD35754E404038FD32FF3C02D63F,1079,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,19,2018-05-30 09:24:02.097+00,47,"A girl was robbed here, poor security and lack of security lights ,improve on security and security lights ",,,,,,,female,,124100,,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.343928,32.613054,false,STREET,B1AAA,0.343928,32.613054,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3439282691918999,32.6130544073804|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-965204524",24144,false,Ntinda II Road,s,,bad,,"Ntinda II Road, Kampala Central Region",none,,,student,,,,,,,,,,,Anytime,,2018-05-30 09:24:02.22+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124100,session:76ecdd81c415047ac11caeeabea05f16,true
0101000020E61000007D477D701F4A4040D1D6DEF21321D43F,1080,,,,,,,,,,,,,,,,In a park or garden_positive,,,,Out socially_positive,,Public transport_positive,,,18,2018-05-30 09:25:18.59+00,47,,It's really public and secure. The security is also good plus someone can rest there after a long day. ,,,,,,female,,124101,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.314265,32.578919,false,STREET,B1AAA,0.314265,32.578919,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3142649585112301,32.578919052908354|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1690693601",7063,false,Kampala Road,s,,good,,"Kampala Road, Kampala Central Region",,,,,,,,,,,,,,,Afternoon,,2018-05-30 09:25:18.619+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124101,session:13647e19def9340caf349c25b436ed0d,true
0101000020E6100000FDCBCA036C4F4040EC593D4B83B7D53F,1081,,,,,,,,,,,,I reported it but authorities did nothing,,,,,On the street_negative,,,,,,,,20,2018-05-30 09:27:42.978+00,47,"I was sexually harassed, We have many ideal people who nothing to do, police should arrest them ",,,,,,,female,,124102,in work,UG,Country,Central Region,State,,County,Kampala,City,,Neighborhood,0.338674,32.620972,false,POINT,P1AAA,0.338674,32.620972,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=0.3386739,32.6209719|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1019534850",24144,false,Pancom Engineers,s,,bad,,"Pancom Engineers, Kampala Central Region",none,,,,,,,,,,,,,,Anytime,,2018-05-30 09:27:43.102+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobekampala/places/124102,session:76ecdd81c415047ac11caeeabea05f16,true
