the_geom,cartodb_id,at_a_public_event_negative,at_a_public_event_positive,at_the_shops_negative,at_the_shops_positive,going_to_or_from_school_negative,going_to_or_from_school_positive,going_to_or_from_work_negative,going_to_or_from_work_positive,i_avoid_going_there_alone,i_never_went_back_there,i_reported_it_and_authorities_did_something,i_reported_it_but_authorities_did_nothing,i_stopped_going_to_school_university_or_work,i_told_my_friend_or_my_family,in_a_park_or_gardennegative,in_a_park_or_garden_positive,lgbtqia,on_the_street_negative,on_the_street_positive,out_socially_negative,out_socially_positive,public_transport_negative,public_transport_positive,someone_using_alcohol_or_drugs_negative,this_happens_so_often_that_i_m_just_used_to_it,age,created_datetime,dataset,description_negative,description_positive,description_translation,disability,ethnicity,ftb_demographics_heading,full_time_parent,gender,gender_discrimination,id,in_work,location_adminarea1,location_adminarea1type,location_adminarea3,location_adminarea3type,location_adminarea4,location_adminarea4type,location_adminarea5,location_adminarea5type,location_adminarea6,location_adminarea6type,location_displaylatlng_lat,location_displaylatlng_lng,location_dragpoint,location_geocodequality,location_geocodequalitycode,location_latlng_lat,location_latlng_lng,location_linkid,location_mapurl,location_postalcode,location_sideofstreet,location_street,location_type_1,location_unknowninput,spot_type,location_what_happened_next_other,translation,name,none,other,religion,student,submission_sets_support_length,submission_sets_support_name,submission_sets_support_url,submitter,time_of_day,unemployed,updated_datetime,url,user_token,visible
0101000020E6100000F50280E31A4153C09F0CF173733C28C0,1880,,,,,,,,,x,,,,,,,,,,,,,,,x,,25,2018-05-31 19:09:48.105+00,46,,,,,,,,female,,125186,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.117956,-77.01727,false,STREET,B1AAA,-12.117956,-77.01727,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.117956055886568,-77.01727022550325|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1057943249",LIMA34,false,Narciso de la Colina,s,,bad,,,"Narciso de la Colina, Surquillo Provincia de Huaral",,,,,,,,,Anytime,,2018-05-31 19:09:48.121+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125186,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000180C0026584153C0DB281FBC1E3A28C0,1881,,,,,,,,,,,,,,,,,,,,,,,,x,,25,2018-05-31 19:10:15.754+00,46,,,,,,,,female,,125188,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.116796,-77.014425,false,STREET,B1AAA,-12.116796,-77.014425,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.116795838349685,-77.0144247036716|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1469352839",Lima 34,false,Durand,s,,bad,,,"Durand, Surquillo Provincia de Huaral",,,,,,,,,Anytime,,2018-05-31 19:10:15.775+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125188,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000B4FDFF85CB4053C0F4DECEBD843928C0,1882,,,,,,,,,,,,,,,,,,,,,,,,x,,25,2018-05-31 19:10:40.837+00,46,,,,,,,,female,,125189,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.112338,-77.012418,false,STREET,B1AAA,-12.112338,-77.012418,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.112337875980899,-77.01241770426414|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1958121362",15000,false,Avenida de TomÃ¡s Marsano,s,,bad,,,"Avenida de TomÃ¡s Marsano, Surquillo Provincia de Huaral",,,,,,,,,Anytime,,2018-05-31 19:10:40.853+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125189,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000FBF2FF33A54053C047A470B4982B28C0,1883,,,,,,,,,,,,,,,,,,x,,,,,,,,25,2018-05-31 19:11:09.269+00,46,,,,,,,,female,,125190,,PE,Country,Provincia de Huaral,State,,County,La Victoria,City,,Neighborhood,-12.085149,-77.010079,false,STREET,B1AAA,-12.085149,-77.010079,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.085149121022635,-77.01007863396548|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-846145993",41,false,Luis Aldana,s,,bad,,,"Luis Aldana, La Victoria Provincia de Huaral",,,,,,,,,Anytime,,2018-05-31 19:11:09.395+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125190,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000A30C000D724053C0F09F1E7E663928C0,1884,,,,,,,,,,,,,,,,,,,,,,,,x,,25,2018-05-31 19:11:40.447+00,46,,,,,,,,female,,125191,,PE,Country,Lima,State,,County,San Borja,City,,Neighborhood,-12.112021,-77.006967,false,STREET,B1AAA,-12.112021,-77.006967,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.112021173506845,-77.00696700905378|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1848168312",15036,false,Angamos Este,s,,bad,,,"Angamos Este, San Borja Lima",,,,,,,,,Late night,,2018-05-31 19:11:40.47+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125191,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E61000009203004CAC3F53C0973CADC1CC3728C0,1885,,,,,,,,,,,,,,,,,,,,,,,,x,,23,2018-05-31 19:12:20.905+00,46,,,,,,,,female,,125192,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.112211,-77.007126,false,STREET,B1AAA,-12.112211,-77.007126,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.112210743410177,-77.00712599798646|marker-sm-50318A-1&scalebar=true&zoom=15&rand=2132620271",15036,false,Principal,s,,bad,,,"Principal, Surquillo Provincia de Huaral",,,,,,,,,Anytime,,2018-05-31 19:12:21.113+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125192,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E61000003BF4FF29DA4253C09D0F85CEE80F28C0,1887,,,x,,,,,,,,,,,,,,,,,,,,,,x,14,2018-05-31 19:12:59.121+00,46,"Los vendedores silban y se rien de lo que hacen, lo he visto cuando estoy con mis primas y tias",,"Sellers whistle and laugh at what they do, I've seen it when I'm with my cousins ​​and aunts",,x,,,female,x,125195,,PE,Country,Lima,State,,County,San MartÃ­n de Porres,City,,Neighborhood,-12.031657,-77.045031,false,STREET,B1AAA,-12.031657,-77.045031,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.031656651540967,-77.04503134334995|marker-sm-50318A-1&scalebar=true&zoom=15&rand=71269373",51,false,Justo Pastor Bravo,s,,bad,,,"Justo Pastor Bravo, San MartÃ­n de Porres Lima",,,,x,,,,,Anytime,,2018-05-31 19:12:59.141+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125195,session:15a807eff517221cc0e2ec7f4ab1e50b,true
0101000020E6100000F984CA89CF4453C07E71A70091BA27C0,1888,,,,,,,,,,,,,,x,,,,,,,,,,,,17,2018-05-31 19:13:25.298+00,46,_x000D_Cuando regresba de a mi casa de hacer compras el cuidador de carros me falto el respeto.,,"_x000D_When I returned home from shopping, the car attendant disrespected me. ",,,,,Female,x,125196,,PE,Country,Provincia de Huaral,State,,County,Santo Domingo,City,,Neighborhood,-11.864301,-77.075139,false,STREET,B1AAA,-11.864301,-77.075139,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-11.864300545216846,-77.07513947311087|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1242532160",22,false,Carretera Panamericana Norte,s,,bad,,,"Carretera Panamericana Norte, Santo Domingo Provincia de Huaral",,,,x,,,,,Morning,,2018-05-31 19:13:25.315+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125196,session:71edb6ba80043e43eab0fad8af2f9cf9,true
0101000020E6100000B40700A4344153C02DBA4CC07C3828C0,1889,,,,,,,,,,,,,,,,,,,,,,,,x,,23,2018-05-31 19:13:45.126+00,46,,,,,,,,female,,125197,,PE,Country,Lima,State,,County,Surquillo,City,,Neighborhood,-12.110318,-77.018513,false,STREET,B1AAA,-12.110318,-77.018513,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.11031786090436,-77.01851344953674|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-753321417",15000,false,Avenida RepÃºblica de PanamÃ¡,s,,bad,,,"Avenida RepÃºblica de PanamÃ¡, Surquillo Lima",,,,,,,,,Anytime,,2018-05-31 19:13:45.33+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125197,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000E1050034D24053C0856558BB603A28C0,1890,,,,,,,,,x,,,,,,,,,x,,x,,,,,,23,2018-05-31 19:14:22.525+00,46,,,,,,,,female,,125199,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.114229,-77.012828,false,STREET,B1AAA,-12.114229,-77.012828,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.1142288,-77.0128281|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1232421173",Lima 34,false,Pasaje 45,s,,bad,,,"Pasaje 45, Surquillo Provincia de Huaral",,,,,,,,,Late night,,2018-05-31 19:14:22.547+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125199,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000810A00BB1E4053C0411C7542593728C0,1891,,,,,,,,,,,,,,,,,,x,,,,,,,,25,2018-05-31 19:14:51.842+00,46,,,,,,,,female,,125200,,PE,Country,Lima,State,,County,San Borja,City,,Neighborhood,-12.108171,-77.00193,false,STREET,B1AAA,-12.108171,-77.00193,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.108171499731299,-77.00192998460898|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1584040181",15036,false,Paul Linder,s,,bad,,,"Paul Linder, San Borja Lima",,,,,,,,,Late night,,2018-05-31 19:14:51.966+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125200,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E61000007EF2FF04114053C0F36CA5C3823628C0,1892,,,,,,,,,,,,,,,,,,,,,,,,,,25,2018-05-31 19:15:53.777+00,46,,,,,,,,female,,125202,,PE,Country,Lima,State,,County,San Borja,City,,Neighborhood,-12.106469,-77.001056,false,STREET,B1AAA,-12.106469,-77.001056,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.106468925297301,-77.00105644982311|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1870634151",15036,false,Avenida AviaciÃ³n,s,,bad,,,"Avenida AviaciÃ³n, San Borja Lima",,,,,,,,,Anytime,,2018-05-31 19:15:53.794+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125202,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E61000000E01003B704153C01B4B64D7202628C0,1915,,,,,,,,,x,,,,,,,,,,,,,,,,,25,2018-05-31 19:26:28.286+00,46,,,,,,,,female,,125233,,PE,Country,Lima,State,,County,La Victoria,City,,Neighborhood,-12.074607,-77.022444,false,STREET,B1AAA,-12.074607,-77.022444,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.074606637216723,-77.02244449474895|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1235110176",27,false,Avenida Mexico,s,,bad,,,"Avenida Mexico, La Victoria Lima",,,,,,,,,Anytime,,2018-05-31 19:26:28.407+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125233,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E610000087F27FF3744053C01EAFC99CE33928C0,1893,,,,,,,,,,,,,,,,,,,,,,,,,,25,2018-05-31 19:16:19.609+00,46,,,,,,,,female,,125204,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.11307,-77.007212,false,STREET,B1AAA,-12.11307,-77.007212,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.113069775705213,-77.00721184188643|marker-sm-50318A-1&scalebar=true&zoom=15&rand=479348911",15036,false,Principal,s,,bad,,,"Principal, Surquillo Provincia de Huaral",,,,,1,support,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125204/support,,Anytime,,2018-05-31 19:16:19.897+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125204,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E610000011A7D0CFDD4453C0E80A71CF2CEB27C0,1894,,,,,,,,,,,,,,,,,,,,,,x,,,x,18,2018-05-31 19:16:48.131+00,46,,,,,,,,female,x,125205,,PE,Country,Lima,State,,County,Los Olivos,City,,Neighborhood,-11.95938,-77.07605,false,STREET,B1AAA,-11.95938,-77.07605,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-11.959379534759973,-77.0760501299288|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-63199955",39,false,Avenida Central,s,,bad,,,"Avenida Central, Los Olivos Lima",,,,x,,,,,Afternoon,,2018-05-31 19:16:48.284+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125205,session:69e8619820ff25db25b55ed0d4f7e133,true
0101000020E6100000D9F7FF768B4453C03DF07F3081E127C0,1895,,,,,,,,,,,,,,,,,,x,,,,,,,x,17,2018-05-31 19:17:49.652+00,46,"Cuando camino en pro, los seÃ±ores de la combi molestan dicen entra preciosa o que linda estas pasa entra al carro",,"When I am on my way, the gentlemen of the combi bother to say they are beautiful or how beautiful these pass in the car",,,,,female,x,125206,,PE,Country,Lima,State,,County,Comas,City,,Neighborhood,-11.940371,-77.0709,false,POINT,P1AAA,-11.940371,-77.0709,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-11.9403707,-77.0709005|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-917053851",7,false,7042 Alfredo Mendiola,s,,bad,,,"7042 Alfredo Mendiola, Comas Lima",,,,x,,,,,Afternoon,,2018-05-31 19:17:49.668+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125206,session:15a807eff517221cc0e2ec7f4ab1e50b,true
0101000020E61000008B030070993D53C070936F04921728C0,1896,,,,,,,x,,x,,,,,x,,,,x,,,,x,,,x,17,2018-05-31 19:18:36.891+00,46,,,,,,,,female,,125207,,PE,Country,Lima,State,,County,Santa Anita,City,,Neighborhood,-12.043243,-76.962376,false,STREET,B1AAA,-12.043243,-76.962376,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.0432431,-76.962376|marker-sm-50318A-1&scalebar=true&zoom=15&rand=898986606",3,false,San Marcos,s,,bad,,,"San Marcos, Santa Anita Lima",none,,,x,,,,,Anytime,,2018-05-31 19:18:36.909+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125207,session:8c6e56283025ec1d77f262b541c19219,true
0101000020E6100000BBFEFFE4A84053C0A21E7D783F3B28C0,1897,,,,,,,,,x,,,,,,,,,,,,,,,,,25,2018-05-31 19:19:16.118+00,46,,,,,,,,female,,125208,,PE,Country,Provincia de Huaral,State,,County,Surquillo,City,,Neighborhood,-12.115713,-77.010312,false,STREET,B1AAA,-12.115713,-77.010312,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.115713239770553,-77.01031196840572|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1657608648",Lima 34,false,Alejandro Deustua,s,,bad,,,"Alejandro Deustua, Surquillo Provincia de Huaral",,,,,,,,,Late night,,2018-05-31 19:19:16.135+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125208,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E610000081F8FF84814053C07B1903B2E93C28C0,1898,,,,,,,,,,,,,,,,,,,,,,,,,,25,2018-05-31 19:19:37.093+00,46,,,,,,,,female,,125209,,,,,,,,,,,,,,,,,,,,,,,,,,bad,,,,,,,,1,support,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125209/support,,Anytime,,2018-05-31 19:19:37.109+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125209,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E61000000E1F8115F14453C082178D9E5ABB27C0,1899,,,,,,,,,x,,,,,x,,,,x,,,,,,,,14,2018-05-31 19:19:40.439+00,46,Cuanfo estaba con mis amigas un sabado un mototaxista nos dijo como feas y vulgares.,,When I was with my friends one Saturday a motorcycle taxi driver told us how ugly and vulgar.,,,,,Female,x,125210,,PE,Country,Provincia de Huaral,State,,County,Santo Domingo,City,,Neighborhood,-11.865784,-77.077118,false,STREET,B1AAA,-11.865784,-77.077118,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-11.865783618441318,-77.07711833557536|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1807635129",22,false,Avenida Saenz PeÃ±a,s,,bad,,,"Avenida Saenz PeÃ±a, Santo Domingo Provincia de Huaral",,,,x,,,,,Afternoon,,2018-05-31 19:19:40.589+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125210,session:71edb6ba80043e43eab0fad8af2f9cf9,true
0101000020E6100000050C0049904053C0C06F8CF44C3C28C0,1900,,,,,,,,,,,,,,,,,,,,,,,,,,25,2018-05-31 19:20:33.92+00,46,,,,,,,,female,,125211,,PE,Country,Provincia de Huaral,State,,County,Miraflores,City,,Neighborhood,-12.117849,-77.008825,false,STREET,B1AAA,-12.117849,-77.008825,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.117849,-77.008825|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-944107508",15036,false,Avenida de TomÃ¡s Marsano,s,,bad,,,"Avenida de TomÃ¡s Marsano, Miraflores Provincia de Huaral",,,,,,,,,Late night,,2018-05-31 19:20:33.936+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125211,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E61000007E0B802B684253C0B9618735FDBF27C0,1901,,,,,,,,,x,,,,,,x,,x,,,,,,,,,16,2018-05-31 19:21:13.393+00,46,Se burlan y dicen que soy machona,,They mock and they say that I am machona,,,,,female,,125212,,PE,Country,Provincia de Huaral,State,,County,Carabayllo,City,,Neighborhood,-11.876128,-77.036237,false,STREET,B1AAA,-11.876128,-77.036237,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-11.8761277,-77.0362374|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-730114991",15316,false,JirÃ³n San PÃ­o de Pietrecina,s,,bad,,,"JirÃ³n San PÃ­o de Pietrecina, Carabayllo Provincia de Huaral",,,,x,,,,,Afternoon,,2018-05-31 19:21:13.545+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125212,session:15a807eff517221cc0e2ec7f4ab1e50b,true
0101000020E6100000BDFAFF8F3F3B53C0140CF2B1FE2A28C0,1902,,,,,,,,,,,,,,,,,,,x,,,,,,,23,2018-05-31 19:22:28.924+00,46,,,,,,,,female,,125214,,PE,Country,Provincia de Huaral,State,,County,La Molina,City,,Neighborhood,-12.084867,-76.925561,false,STREET,B1AAA,-12.084867,-76.925561,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.08486698032095,-76.92556091730835|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1251870913",21,false,El Mastil,s,,good,,,"El Mastil, La Molina Provincia de Huaral",,,,student,,,,,Afternoon,,2018-05-31 19:22:28.941+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125214,session:eb83e84793b5482d3650d1a9c3228caa,true
0101000020E6100000540B00A8E63F53C0A8BE77C4363228C0,1916,,,,,,,,,,,,,,,,x,,,,,,,x,,,17,2018-05-31 19:26:28.353+00,46,,,,,,,,female,,125234,,PE,Country,Lima,State,,County,San Borja,City,,Neighborhood,-12.098647,-76.998988,false,STREET,B1AAA,-12.098647,-76.998988,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.098646984103071,-76.99898779864552|marker-sm-50318A-1&scalebar=true&zoom=15&rand=-1477124331",41,false,Enrique Granados,s,,good,,,"Enrique Granados, San Borja Lima",,,,student,,,,,Anytime,,2018-05-31 19:26:28.475+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125234,session:544d5990e64f958c11a9262d3518d310,true
0101000020E610000012E40A69D94153C08D1B5425450F28C0,1903,,,,,x,,,,x,,,x,,,,,,x,,,,,,,x,23,2018-05-31 19:22:58.437+00,46,Es un colegio de mujeres. Todos los dÃ­as a la hora de salida van no solo escolares a recoger a sus enamoradas o a molestar a las demÃ¡s. TambiÃ©n van pandilleros y gente extraÃ±a a fastidiar a las escolares. ,,It's a women's school. Every day at the time of departure they go not only schoolchildren to pick up their lovers or to annoy the others. They also go gangsters and strange people to annoy the school girls.,,x,,,female,x,125215,x,PE,Country,Lima,State,,County,RÃ­mac,City,,Neighborhood,-12.029667,-77.029018,false,STREET,B1AAA,-12.029667,-77.029018,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.029666547493013,-77.02901823409546|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1634698609",10,false,Anton Sanchez,s,,bad,,,"Anton Sanchez, RÃ­mac Lima",,,,,1,support,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125215/support,,Afternoon,,2018-05-31 19:22:58.56+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125215,session:ba938a1fdec2a545d305047097b4e956,true
0101000020E6100000648D60C6704453C039EEB51CBFBE27C0,1904,,,,,,,,,x,,,,,,,,,,,,,x,,,,18,2018-05-31 19:23:02.938+00,46,Cuando iba a visitar a mi abuelita en el carro un boracho me hablo vulvaridades,,"When I was going to visit my grandmother in the car, a boracho told me about vulvarities",,,,,Female,x,125216,,PE,Country,Lima,State,,County,Urb. Augusto Bedoya,City,,Neighborhood,-11.872496,-77.069507,false,STREET,B1AAA,-11.872496,-77.069507,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-11.872496146595413,-77.06950655507106|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1816553769",22,false,Carretera Panamericana Norte,s,,bad,,,"Carretera Panamericana Norte, Urb. Augusto Bedoya Lima",,,,x,,,,,Afternoon,,2018-05-31 19:23:02.958+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125216,session:71edb6ba80043e43eab0fad8af2f9cf9,true
0101000020E610000084FD3F547F4253C06BE364EF803D28C0,1905,,,,,,,,,,,,,,,,,,x,,,,,,,x,28,2018-05-31 19:23:24.279+00,46,Un taxista pasÃ³ e hizo un sonido de beso dirigido hacia mÃ­ ,,A taxi driver passed by and made a kiss sound towards me,,,,,female,x,125217,x,PE,Country,Huaral,State,,County,Miraflores,City,,Neighborhood,-12.120114,-77.039015,false,STREET,B1AAA,-12.120114,-77.039015,0,"http://open.mapquestapi.com/staticmap/v5/map?key=ir1HTj413AyMaBld5Nt0uJNcaTbxwxWY&type=map&size=225,160&locations=-12.1201144,-77.0390151|marker-sm-50318A-1&scalebar=true&zoom=15&rand=1891901883",L-18,false,Calle Alfredo Leon,s,,bad,,,"Calle Alfredo Leon, Miraflores Huaral",,,,,,,,,Morning,,2018-05-31 19:23:24.296+00,http://api.crowdspot.com.au/api/v2/admin/datasets/freetobelima/places/125217,session:519db1dbb85fa38ece2ab2eff3ac25e0,true
